2005	0
2015	0
2025	0
2035	0
2045	0
2055	0
2065	0
2075	0
2085	0
2095	0
2105	0
2115	0
2125	0
2135	0
2145	0
2155	0
2165	0
2175	0
2185	0
2195	0
2205	0
2215	0
2225	0
2235	115.75533
2245	0
2255	0
2265	0
2275	116.4038
2285	0
2295	0
2305	0
2315	0
2325	0
2335	0
2345	0
2355	0
2365	0
2375	0
2385	0
2395	0
2405	0
2415	0
2425	0
2435	167.11507
2445	257.44708
2455	116.69874
2465	0
2475	0
2485	0
2495	0
2505	0
2515	0
2525	0
2535	0
2545	0
2555	212.01979
2565	0
2575	451.21295
2585	0
2595	0
2605	0
2615	0
2625	0
2635	0
2645	0
2655	0
2665	0
2675	0
2685	145.16403
2695	110.80166
2705	342.03842
2715	0
2725	0
2735	0
2745	0
2755	0
2765	0
2775	0
2785	0
2795	123.87798
2805	0
2815	98.04195
2825	124.69319
2835	239.32947
2845	0
2855	0
2865	0
2875	0
2885	0
2895	0
2905	0
2915	0
2925	0
2935	0
2945	0
2955	311.93933
2965	280.62756
2975	0
2985	0
2995	0
3005	0
3015	0
3025	0
3035	144.90651
3045	0
3055	110.46391
3065	0
3075	0
3085	167.53268
3095	124.45815
3105	103.20598
3115	0
3125	116.11354
3135	0
3145	0
3155	0
3165	0
3175	0
3185	0
3195	0
3205	121.07166
3215	587.15057
3225	0
3235	0
3245	91.60949
3255	0
3265	112.41444
3275	0
3285	113.43745
3295	0
3305	0
3315	252.7067
3325	278.50372
3335	119.39947
3345	304.26379
3355	0
3365	0
3375	185.66318
3385	0
3395	0
3405	0
3415	141.13313
3425	0
3435	0
3445	237.82568
3455	0
3465	617.65234
3475	355.45288
3485	0
3495	0
3505	0
3515	0
3525	0
3535	154.60808
3545	234.4977
3555	0
3565	0
3575	0
3585	156.59282
3595	422.94681
3605	0
3615	210.35054
3625	0
3635	0
3645	0
3655	141.82927
3665	0
3675	118.67713
3685	0
3695	177.28792
3705	0
3715	0
3725	799.98566
3735	0
3745	0
3755	99.05019
3765	142.17529
3775	0
3785	0
3795	174.73035
3805	0
3815	0
3825	0
3835	306.03677
3845	125.35509
3855	545.18225
3865	0
3875	147.51425
3885	0
3895	0
3905	0
3915	425.34003
3925	148.66037
3935	0
3945	0
3955	194.15328
3965	0
3975	365.29688
3985	510.14764
3995	0
4005	195.47228
4015	0
4025	161.7383
4035	0
4045	0
4055	205.11214
4065	0
4075	149.63222
4085	124.42014
4095	0
4105	151.64929
4115	0
4125	226.77196
4135	0
4145	0
4155	125.20033
4165	193.80396
4175	0
4185	0
4195	155.37387
4205	0
4215	132.25943
4225	147.28117
4235	425.0144
4245	0
4255	0
4265	0
4275	0
4285	0
4295	0
4305	294.46936
4315	0
4325	136.7984
4335	0
4345	0
4355	106.88742
4365	461.27661
4375	156.1337
4385	188.52361
4395	164.83775
4405	0
4415	0
4425	110.97331
4435	0
4445	0
4455	0
4465	0
4475	0
4485	213.92246
4495	134.52998
4505	0
4515	0
4525	0
4535	143.63425
4545	0
4555	175.21268
4565	0
4575	0
4585	82.63533
4595	0
4605	0
4615	0
4625	0
4635	221.84274
4645	128.20587
4655	117.29339
4665	0
4675	0
4685	0
4695	0
4705	0
4715	0
4725	0
4735	0
4745	297.86551
4755	213.49263
4765	0
4775	137.33359
4785	227.66008
4795	0
4805	0
4815	120.16973
4825	0
4835	0
4845	0
4855	206.58673
4865	169.86421
4875	397.52179
4885	147.67365
4895	137.82118
4905	0
4915	119.30926
4925	0
4935	0
4945	0
4955	0
4965	137.46964
4975	0
4985	170.12587
4995	329.46851
5005	0
5015	154.09377
5025	133.40137
5035	121.36356
5045	0
5055	0
5065	0
5075	189.50783
5085	0
5095	93.96914
5105	224.98459
5115	212.76996
5125	0
5135	150.91715
5145	193.67114
5155	0
5165	122.0254
5175	220.12985
5185	0
5195	0
5205	0
5215	0
5225	0
5235	0
5245	0
5255	362.98184
5265	0
5275	136.61429
5285	194.11125
5295	98.74242
5305	252.66765
5315	0
5325	205.01485
5335	118.06443
5345	170.37325
5355	0
5365	0
5375	267.6427
5385	495.43744
5395	0
5405	0
5415	0
5425	122.47132
5435	0
5445	104.1472
5455	0
5465	0
5475	107.22273
5485	280.82977
5495	0
5505	167.11707
5515	250.4397
5525	0
5535	127.32482
5545	175.65836
5555	0
5565	0
5575	149.40514
5585	0
5595	0
5605	0
5615	0
5625	0
5635	0
5645	0
5655	0
5665	0
5675	0
5685	0
5695	257.45264
5705	261.30475
5715	0
5725	145.89555
5735	0
5745	0
5755	210.28671
5765	217.47414
5775	138.44962
5785	161.48993
5795	0
5805	259.10812
5815	117.23185
5825	0
5835	0
5845	242.67523
5855	0
5865	0
5875	171.12547
5885	0
5895	345.70517
5905	0
5915	178.0932
5925	0
5935	104.9219
5945	0
5955	0
5965	128.90746
5975	0
5985	0
5995	289.92435
6005	0
6015	0
6025	0
6035	123.8866
6045	130.0495
6055	0
6065	0
6075	0
6085	0
6095	144.15097
6105	171.3815
6115	0
6125	0
6135	0
6145	421.07205
6155	200.65845
6165	0
6175	0
6185	115.48656
6195	150.28552
6205	0
6215	0
6225	120.42636
6235	124.50691
6245	0
6255	0
6265	98.33523
6275	332.99411
6285	247.07726
6295	201.31947
6305	0
6315	0
6325	294.59314
6335	0
6345	0
6355	0
6365	0
6375	282.19684
6385	308.36237
6395	179.74361
6405	259.79538
6415	0
6425	0
6435	156.41122
6445	176.65936
6455	223.886
6465	343.716
6475	0
6485	128.80627
6495	180.73425
6505	288.36606
6515	0
6525	108.3304
6535	145.62883
6545	0
6555	0
6565	0
6575	200.58766
6585	134.45198
6595	309.88974
6605	0
6615	165.2822
6625	0
6635	147.18504
6645	121.35142
6655	225.1273
6665	0
6675	0
6685	125.12585
6695	145.09706
6705	241.64023
6715	395.33334
6725	200.54436
6735	0
6745	309.18015
6755	328.49774
6765	380.36484
6775	203.73262
6785	197.26648
6795	648.91492
6805	654.42493
6815	467.81387
6825	202.6644
6835	720.28796
6845	772.29938
6855	525.57941
6865	194.11485
6875	214.75586
6885	445.52768
6895	206.31589
6905	183.05136
6915	447.80524
6925	187.69238
6935	448.00134
6945	135.58177
6955	556.19983
6965	353.47385
6975	236.35883
6985	179.88445
6995	373.02527
7005	309.66074
7015	346.4039
7025	192.11511
7035	262.91919
7045	162.95075
7055	0
7065	183.96426
7075	307.22449
7085	415.77759
7095	634.70154
7105	380.89926
7115	772.4502
7125	186.84256
7135	1152.37793
7145	816.17072
7155	557.6272
7165	171.95917
7175	1765.01013
7185	469.59924
7195	481.27698
7205	423.72372
7215	900.68646
7225	948.42127
7235	771.92596
7245	0
7255	332.66983
7265	815.95685
7275	454.02606
7285	330.33563
7295	386.10281
7305	540.95038
7315	309.58164
7325	306.30844
7335	344.77823
7345	564.20642
7355	156.0836
7365	497.33545
7375	562.33679
7385	471.78775
7395	485.0881
7405	189.83707
7415	343.26273
7425	557.24371
7435	423.36966
7445	395.28857
7455	0
7465	264.83334
7475	399.99841
7485	223.28476
7495	239.46266
7505	1064.14795
7515	549.17822
7525	451.76477
7535	170.12526
7545	165.53035
7555	2392.24829
7565	595.84528
7575	1030.34033
7585	248.85095
7595	1362.0293
7605	1424.62659
7615	885.00958
7625	520.20172
7635	793.62824
7645	1621.62817
7655	781.80554
7665	643.40173
7675	962.58075
7685	817.41571
7695	837.49536
7705	750.11829
7715	466.60761
7725	749.63727
7735	787.13525
7745	175.58902
7755	768.3985
7765	367.24841
7775	533.17859
7785	309.88074
7795	361.09427
7805	344.99554
7815	859.95264
7825	599.82977
7835	721.93744
7845	155.67577
7855	426.11002
7865	574.18658
7875	650.28424
7885	0
7895	219.87433
7905	575.03558
7915	473.34595
7925	720.22968
7935	137.39891
7945	409.55289
7955	447.60483
7965	236.79543
7975	995.1889
7985	436.88477
7995	314.82571
